Date,Type,Treatment,Replicate,Replicate_color,Temperature_bucket_C,Salinity,DO_mg_l,Temperature_spec_C,TA_(mmol/kgSW),TCO2_(mmol/kgSW),pH,pH_out_TA_DIC,fCO2_out_(matm)_TA_DIC,pCO2_out_(matm)_TA_DIC,HCO3_out_(mmol/kgSW)_TA_DIC,CO3_out_(mmol/kgSW)_TA_DIC,CO2_out_(mmol/kgSW)_TA_DIC,B_Alk_out_(mmol/kgSW)_TA_DIC,OH_out_(mmol/kgSW)_TA_DIC,P_Alk_out_(mmol/kgSW)_TA_DIC,Si_Alk_out_(mmol/kgSW)_TA_DIC,Revelle_out_TA_DIC,WCa_out_TA_DIC,WAr_out_TA_DIC,xCO2_out_(dry_at_1_atm)_(ppm)_TA_DIC,_,pH_out_TA_pH,fCO2_out_(matm)_TA_pH,pCO2_out_(matm)_TA_pH,HCO3_out_(mmol/kgSW)_TA_pH,CO3_out_(mmol/kgSW)_TA_pH,CO2_out_(mmol/kgSW)_TA_pH,B_Alk_out_(mmol/kgSW)_TA_pH,OH_out_(mmol/kgSW)_TA_pH,P_Alk_out_(mmol/kgSW)_TA_pH,Si_Alk_out_(mmol/kgSW)_TA_pH,Revelle_out_TA_pH,WCa_out_TA_pH,WAr_out_TA_pH,xCO2_out_(dry_at_1_atm)_(ppm)_TA_pH,_,pH_out_DIC_pH,fCO2_out_(matm)_DIC_pH,pCO2_out_(matm)_DIC_pH,HCO3_out_(mmol/kgSW)_DIC_pH,CO3_out_(mmol/kgSW)_DIC_pH,CO2_out_(mmol/kgSW)_DIC_pH,B_Alk_out_(mmol/kgSW)_DIC_pH,OH_out_(mmol/kgSW)_DIC_pH,P_Alk_out_(mmol/kgSW)_DIC_pH,Si_Alk_out_(mmol/kgSW)_DIC_pH,Revelle_out_DIC_pH,WCa_out_DIC_pH,WAr_out_DIC_pH,xCO2_out_(dry_at_1_atm)_(ppm)_DIC_pH
3/26/2023,Adults,7.5,D,,16.2,26.61,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2023,Adults,7.5,E,,16.2,26.67,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2023,Adults,7.5,F,,16.2,26.62,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2023,Adults,8,A,,16,26.65,9.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2023,Adults,8,B,,16,26.45,9.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2023,Adults,8,C,,16.1,26.5,9.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2023,Adults,8,D,,16.2,26.61,9.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2023,Adults,8,E,,16.3,26.59,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2023,Adults,8,F,,16.2,26.62,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2023,Adults,7,A,,16.2,26.6,9.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2023,Adults,7,B,,16.2,26.62,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2023,Adults,7,C,,16.4,26.63,9.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2023,Adults,7,D,,16.2,26.52,9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2023,Adults,7,E,,16.3,26.6,9.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2023,Adults,7,F,,16.3,26.63,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2023,Adults,7.5,A,,16.2,26.72,9.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2023,Adults,7.5,B,,16.2,26.73,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2023,Adults,7.5,C,,16.2,26.7,9.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2023,Adults,7.5,D,,16.1,26.73,9.34,23.02,1964.72,,7.7239,,,,,,,,,,,,,,,,7.823,637.9,640.2,1776.2,75.9,24.2,35.2,1.5,0,0,16.035,1.91,1.2,651.7,,,,,,,,,,,,,,,
3/27/2023,Adults,7.5,E,,16.1,26.73,9.36,23.05,1961.46,,7.7147,,,,,,,,,,,,,,,,7.814,651.5,653.8,1776.7,74.3,24.7,34.6,1.5,0,0,16.167,1.87,1.17,665.7,,,,,,,,,,,,,,,
3/27/2023,Adults,7.5,F,,16.2,26.72,9.34,23.09,1964.78,,7.7233,,,,,,,,,,,,,,,,7.822,639.9,642.2,1776.1,75.9,24.2,35.2,1.6,0,0,16.027,1.91,1.2,653.9,,,,,,,,,,,,,,,
3/27/2023,Adults,8,A,,16.2,26.53,9.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2023,Adults,8,B,,16.1,26.7,9.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2023,Adults,8,C,,16.1,26.69,9.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2023,Adults,8,D,,16.1,26.74,9.26,23.05,1959.1,,7.7984,,,,,,,,,,,,,,,,7.9,522.9,524.8,1738.7,88.7,19.8,41.2,1.8,0,0,14.802,2.23,1.4,534.3,,,,,,,,,,,,,,,
3/27/2023,Adults,8,E,,16.1,26.72,9.52,23.13,1959.89,,7.8037,,,,,,,,,,,,,,,,7.907,514.4,516.3,1736.5,89.9,19.5,41.8,1.9,0,0,14.704,2.26,1.42,525.6,,,,,,,,,,,,,,,
3/27/2023,Adults,8,F,,16.1,26.73,9.51,23.11,1961.6,,7.8474,,,,,,,,,,,,,,,,7.951,459.1,460.8,1716.9,98.5,17.4,45.7,2.1,0,0,13.992,2.47,1.56,469.1,,,,,,,,,,,,,,,
3/27/2023,Adults,7,A,,16.2,26.72,9.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2023,Adults,7,B,,16.2,26.71,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2023,Adults,7,C,,16.2,26.73,9.21,23.12,1963.14,,7.6699,,,,,,,,,,,,,,,,7.767,733.4,736,1795,67.7,27.7,31.5,1.4,0,0,16.829,1.7,1.07,749.4,,,,,,,,,,,,,,,
3/27/2023,Adults,7,D,,16.2,26.73,9.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2023,Adults,7,E,,16.2,26.72,9.36,23.01,1965.25,,7.6235,,,,,,,,,,,,,,,,7.718,830.8,833.8,1813.7,61,31.4,28.4,1.2,0,0,17.491,1.53,0.96,849,,,,,,,,,,,,,,,
3/27/2023,Adults,7,F,,16.2,26.71,9.28,23.03,1964.5,,7.6602,,,,,,,,,,,,,,,,7.756,755.1,757.8,1800.3,66.1,28.6,30.7,1.3,0,0,16.996,1.66,1.05,771.6,,,,,,,,,,,,,,,
3/28/2023,Adults,7.5,A,,16.1,26.93,9.57,23.07,1968.1,,7.7495,,,,,,,,,,,,,,,,7.85,595.4,597.5,1767.3,80.8,22.6,37.6,1.6,0,0,15.553,2.03,1.28,608.3,,,,,,,,,,,,,,,
3/28/2023,Adults,7.5,B,,16.2,26.91,9.41,23.03,1968.84,,7.7377,,,,,,,,,,,,,,,,7.836,617.7,620,1773.2,78.7,23.3,36.6,1.6,0,0,15.755,1.98,1.24,631.2,,,,,,,,,,,,,,,
3/28/2023,Adults,7.5,C,,16.2,26.92,9.43,22.95,1963.89,,7.7355,,,,,,,,,,,,,,,,7.833,621.5,623.7,1770,78,23.5,36.4,1.6,0,0,15.795,1.96,1.23,635.1,,,,,,,,,,,,,,,
3/28/2023,Adults,7.5,D,,16.1,26.96,8.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2023,Adults,7.5,E,,16.4,26.91,8.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2023,Adults,7.5,F,,16.3,26.91,9.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2023,Adults,8,A,,16.2,26.45,9.85,22.97,1960.43,,7.8495,,,,,,,,,,,,,,,,7.95,462.2,463.8,1717.8,97.8,17.5,45,2.1,0,0,14.074,2.46,1.55,472.3,,,,,,,,,,,,,,,
3/28/2023,Adults,8,B,,16.1,26.91,9.7,23.07,1965.14,,7.8803,,,,,,,,,,,,,,,,7.984,421.3,422.8,1702,105.8,16,49.2,2.2,0,0,13.422,2.66,1.67,430.4,,,,,,,,,,,,,,,
3/28/2023,Adults,8,C,,16.1,26.92,9.61,22.98,1955.55,,7.8502,,,,,,,,,,,,,,,,7.952,455.6,457.2,1709.7,98.8,17.3,46.2,2.1,0,0,13.906,2.48,1.56,465.5,,,,,,,,,,,,,,,
3/28/2023,Adults,8,D,,16.2,26.96,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2023,Adults,8,E,,16,26.98,9.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2023,Adults,8,F,,16.1,26.8,9.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2023,Adults,7,A,,16.1,26.8,9.47,22.98,1973.32,,7.617,,,,,,,,,,,,,,,,7.712,845.2,848.3,1823.3,60.4,32.1,28.1,1.2,0,0,17.576,1.52,0.95,863.6,,,,,,,,,,,,,,,
3/28/2023,Adults,7,B,,16.2,26.92,9.45,22.95,1961.79,,7.6394,,,,,,,,,,,,,,,,7.733,796.1,799,1804.4,63.3,30.1,29.6,1.3,0,0,17.224,1.59,1,813.5,,,,,,,,,,,,,,,
3/28/2023,Adults,7,C,,16.1,26.95,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2023,Adults,7,D,,16.2,26.88,9.42,22.92,1961.35,,7.6429,,,,,,,,,,,,,,,,7.737,790,792.8,1803.1,63.6,29.9,29.8,1.3,0,0,17.194,1.6,1.01,807.2,,,,,,,,,,,,,,,
3/28/2023,Adults,7,E,,16.1,26.93,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2023,Adults,7,F,,16.1,26.93,9.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2023,Adults,7.5,A,,16.5,26.84,9.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2023,Adults,7.5,B,,16.7,26.81,9.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2023,Adults,7.5,C,,16.6,26.73,9.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2023,Adults,7.5,D,,16.7,26.75,9.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2023,Adults,7.5,E,,16.7,26.81,9.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2023,Adults,7.5,F,,16.7,26.73,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2023,Adults,8,A,,16.6,26.78,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2023,Adults,8,B,,16.6,26.75,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2023,Adults,8,C,,16.6,26.81,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2023,Adults,8,D,,16.6,26.75,9.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2023,Adults,8,E,,16.7,26.46,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2023,Adults,8,F,,16.7,26.76,9.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2023,Adults,7,A,,16.6,26.83,9.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2023,Adults,7,B,,16.6,26.82,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2023,Adults,7,C,,16.7,26.77,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2023,Adults,7,D,,16.6,26.8,9.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2023,Adults,7,E,,16.7,26.77,9.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2023,Adults,7,F,,16.7,26.79,9.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2023,Adults,7.5,A,,16.3,26.31,9.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2023,Adults,7.5,B,,16.2,26.3,9.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2023,Adults,7.5,C,,16.2,26.32,9.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2023,Adults,7.5,D,,16.3,26.32,9.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2023,Adults,7.5,E,,16.4,26.28,9.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2023,Adults,7.5,F,,16.3,26.31,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2023,Adults,8,A,,16.3,26.57,9.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2023,Adults,8,B,,16.2,26.27,9.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2023,Adults,8,C,,16.2,26.3,9.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2023,Adults,8,D,,16.3,26.3,9.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2023,Adults,8,E,,16.4,26.31,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2023,Adults,8,F,,16.4,26.32,9.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2023,Adults,7,A,,16.2,26.31,9.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2023,Adults,7,B,,16.2,26.25,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2023,Adults,7,C,,16.4,26.28,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2023,Adults,7,D,,16.2,26.31,9.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2023,Adults,7,E,,16.4,26.32,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2023,Adults,7,F,,16.4,26.32,9.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2023,Adults,7.5,A,,15.9,26.87,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2023,Adults,7.5,B,,16,26.88,9.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2023,Adults,7.5,C,,15.9,26.88,9.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2023,Adults,7.5,D,,16,26.85,9.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2023,Adults,7.5,E,,16.1,26.62,9.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2023,Adults,7.5,F,,16,26.73,9.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2023,Adults,8,A,,15.9,26.86,9.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2023,Adults,8,B,,15.8,26.88,9.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2023,Adults,8,C,,15.9,26.89,9.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2023,Adults,8,D,,15.9,26.87,9.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2023,Adults,8,E,,16,26.68,9.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2023,Adults,8,F,,15.9,26.89,9.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2023,Adults,7,A,,15.9,26.88,9.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2023,Adults,7,B,,15.9,26.88,9.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2023,Adults,7,C,,15.9,26.75,9.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2023,Adults,7,D,,15.9,26.83,9.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2023,Adults,7,E,,15.9,26.86,9.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2023,Adults,7,F,,16,26.85,9.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2023,Adults,7.5,A,,16.4,26.73,9.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2023,Adults,7.5,B,,16.4,26.59,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2023,Adults,7.5,C,,16.5,26.54,9.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2023,Adults,7.5,D,,16.5,26.67,9.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2023,Adults,7.5,E,,16.5,26.7,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2023,Adults,7.5,F,,16.5,26.26,9.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2023,Adults,8,A,,16.4,26.68,9.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2023,Adults,8,B,,16.3,26.69,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2023,Adults,8,C,,16.3,26.68,9.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2023,Adults,8,D,,16.6,26.61,8.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2023,Adults,8,E,,16,26.18,9.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2023,Adults,8,F,,16.5,26.54,9.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2023,Adults,7,A,,16.4,26.68,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2023,Adults,7,B,,16.4,26.67,9.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2023,Adults,7,C,,16.9,26.77,8.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2023,Adults,7,D,,16.5,26.67,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2023,Adults,7,E,,16.6,26.65,9.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2023,Adults,7,F,,16.5,26.63,9.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2023,Adults,7.5,A,,16.1,26.25,9.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2023,Adults,7.5,B,,16.3,26.19,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2023,Adults,7.5,C,,16.2,26.22,9.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2023,Adults,7.5,D,,16.3,26.22,9.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2023,Adults,7.5,E,,16.3,26.25,9.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2023,Adults,7.5,F,,16.3,26.21,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2023,Adults,8,A,,16.4,26.15,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2023,Adults,8,B,,16.4,26.19,9.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2023,Adults,8,C,,16.3,26.39,9.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2023,Adults,8,D,,16.3,26.14,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2023,Adults,8,E,,16.3,26.05,9.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2023,Adults,8,F,,16.3,26.18,9.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2023,Adults,7,A,,16.3,26.21,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2023,Adults,7,B,,16.3,26.18,9.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2023,Adults,7,C,,16.3,26.11,9.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2023,Adults,7,D,,16.3,26.23,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2023,Adults,7,E,,16.3,26.16,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2023,Adults,7,F,,16.3,26.18,9.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2023,Adults,7.5,A,,16,26.64,9.58,22.93,1956.5,,7.7341,,,,,,,,,,,,,,,,7.834,618.7,620.9,1765.6,76.8,23.6,35.8,1.6,0,0,15.913,1.93,1.21,632.1,,,,,,,,,,,,,,,
4/3/2023,Adults,7.5,B,,16,26.65,9.58,22.96,1962.12,,7.7248,,,,,,,,,,,,,,,,7.825,634.9,637.2,1774.3,75.6,24.2,35.1,1.5,0,0,16.062,1.9,1.19,648.7,,,,,,,,,,,,,,,
4/3/2023,Adults,7.5,C,,16,26.66,9.55,23,1965.26,,7.7278,,,,,,,,,,,,,,,,7.828,630,632.3,1775.7,76.3,24,35.4,1.5,0,0,16.008,1.92,1.21,643.6,,,,,,,,,,,,,,,
4/3/2023,Adults,7.5,D,,16,26.67,9.55,22.95,1965.29,,7.6987,,,,,,,,,,,,,,,,7.798,680.6,683.1,1787.5,71.6,25.9,33.2,1.4,0,0,16.472,1.8,1.13,695.4,,,,,,,,,,,,,,,
4/3/2023,Adults,7.5,E,,15.8,26.75,9.64,23.02,1968.74,,7.6927,,,,,,,,,,,,,,,,7.795,684.7,687.2,1792.3,71,26.2,33.1,1.4,0,0,16.541,1.78,1.12,699.4,,,,,,,,,,,,,,,
4/3/2023,Adults,7.5,F,,15.9,26.67,9.61,22.99,1964.29,,7.6994,,,,,,,,,,,,,,,,7.8,675.4,677.8,1786.1,71.7,25.8,33.4,1.4,0,0,16.457,1.8,1.13,689.9,,,,,,,,,,,,,,,
4/3/2023,Adults,8,A,,16,26.65,9.88,22.92,1961.28,,7.7893,,,,,,,,,,,,,,,,7.89,537.1,539,1746.3,86.5,20.5,40.2,1.8,0,0,15.021,2.18,1.37,548.7,,,,,,,,,,,,,,,
4/3/2023,Adults,8,B,,16,26.66,9.84,22.86,1962.49,,7.8149,,,,,,,,,,,,,,,,7.916,503.6,505.4,1735.9,91.2,19.2,42.3,1.9,0,0,14.612,2.29,1.44,514.5,,,,,,,,,,,,,,,
4/3/2023,Adults,8,C,,16,26.65,9.68,22.87,1965.07,,7.8396,,,,,,,,,,,,,,,,7.941,472.4,474.1,1726.3,96.2,18,44.5,2,0,0,14.212,2.42,1.52,482.6,,,,,,,,,,,,,,,
4/3/2023,Adults,8,D,,16,26.66,9.55,22.87,1964.78,,7.8321,,,,,,,,,,,,,,,,7.933,481.7,483.4,1729.6,94.7,18.3,43.8,2,0,0,14.331,2.38,1.5,492.1,,,,,,,,,,,,,,,
4/3/2023,Adults,8,E,,16,26.66,9.4,22.89,1960.28,,7.9118,,,,,,,,,,,,,,,,8.015,388.6,390,1684,111.3,14.8,51.5,2.4,0,0,13.038,2.8,1.76,397,,,,,,,,,,,,,,,
