Date,Age_DPF,Treatment,Replicate,Length_mm,Length_um
11/9/2022,85,High OA,A,21.4,21400
11/9/2022,85,High OA,A,24.34,24340
11/9/2022,85,High OA,A,18.42,18420
11/9/2022,85,High OA,A,18.74,18740
11/9/2022,85,High OA,A,18.24,18240
11/9/2022,85,High OA,A,21.17,21170
11/9/2022,85,High OA,A,23.6,23600
11/9/2022,85,High OA,A,18.33,18330
11/9/2022,85,High OA,A,19.03,19030
11/9/2022,85,High OA,A,18.62,18620
11/9/2022,85,High OA,A,21.5,21500
11/9/2022,85,High OA,A,19.2,19200
11/9/2022,85,High OA,A,20.81,20810
11/9/2022,85,High OA,A,19.88,19880
11/9/2022,85,High OA,A,16.9,16900
11/9/2022,85,High OA,A,22.21,22210
11/9/2022,85,High OA,A,18.78,18780
11/9/2022,85,High OA,A,17.19,17190
11/9/2022,85,High OA,A,16.18,16180
11/9/2022,85,High OA,A,17.86,17860
11/9/2022,85,High OA,A,15.18,15180
11/9/2022,85,High OA,A,17.64,17640
11/9/2022,85,High OA,A,16.33,16330
11/9/2022,85,High OA,A,16.42,16420
11/9/2022,85,High OA,A,16.55,16550
11/9/2022,85,High OA,A,17.61,17610
11/9/2022,85,High OA,A,15.95,15950
11/9/2022,85,High OA,A,17.2,17200
11/9/2022,85,High OA,A,18.16,18160
11/9/2022,85,High OA,A,22.58,22580
11/9/2022,85,High OA,A,16.81,16810
11/9/2022,85,High OA,A,17.36,17360
11/9/2022,85,High OA,A,17.14,17140
11/9/2022,85,High OA,A,18.88,18880
11/9/2022,85,High OA,A,17.93,17930
11/9/2022,85,High OA,A,16.44,16440
11/9/2022,85,High OA,A,15.3,15300
11/9/2022,85,High OA,A,14.69,14690
11/9/2022,85,High OA,A,15.3,15300
11/9/2022,85,High OA,A,15.74,15740
11/9/2022,85,High OA,A,18.58,18580
11/9/2022,85,High OA,A,17.15,17150
11/9/2022,85,High OA,A,14.57,14570
11/9/2022,85,High OA,A,17.58,17580
11/9/2022,85,High OA,A,14.15,14150
11/9/2022,85,High OA,A,15.37,15370
11/9/2022,85,High OA,A,14.68,14680
11/9/2022,85,High OA,A,16.81,16810
11/9/2022,85,High OA,A,15.08,15080
11/9/2022,85,High OA,A,15.04,15040
11/9/2022,85,High OA,A,14.24,14240
11/9/2022,85,High OA,A,16.09,16090
11/9/2022,85,High OA,A,15.49,15490
11/9/2022,85,High OA,A,16.23,16230
11/9/2022,85,High OA,A,14.88,14880
11/9/2022,85,High OA,A,13.42,13420
11/9/2022,85,High OA,A,14.42,14420
11/9/2022,85,High OA,A,15.48,15480
11/9/2022,85,High OA,A,12.4,12400
11/9/2022,85,High OA,A,11.12,11120
11/9/2022,85,High OA,A,14.11,14110
11/9/2022,85,High OA,A,14.13,14130
11/9/2022,85,High OA,A,13.69,13690
11/9/2022,85,High OA,A,13.78,13780
11/9/2022,85,High OA,A,13.18,13180
11/9/2022,85,High OA,A,13.06,13060
11/9/2022,85,High OA,A,13.57,13570
11/9/2022,85,High OA,A,11.82,11820
11/9/2022,85,High OA,A,12.24,12240
11/9/2022,85,High OA,A,12.83,12830
11/9/2022,85,High OA,A,11.97,11970
11/9/2022,85,High OA,A,12.06,12060
11/9/2022,85,High OA,A,12.38,12380
11/9/2022,85,High OA,A,10.58,10580
11/9/2022,85,High OA,A,10.8,10800
11/9/2022,85,High OA,A,12.32,12320
11/9/2022,85,High OA,A,9.43,9430
11/9/2022,85,High OA,A,11.12,11120
11/9/2022,85,High OA,A,12.84,12840
11/9/2022,85,High OA,A,10.65,10650
11/9/2022,85,High OA,A,8.71,8710
11/9/2022,85,High OA,A,10.63,10630
11/9/2022,85,High OA,A,8.1,8100
11/9/2022,85,High OA,A,9.57,9570
11/9/2022,85,High OA,A,8.62,8620
11/9/2022,85,High OA,A,9.43,9430
11/9/2022,85,High OA,A,8.42,8420
11/9/2022,85,High OA,A,8.93,8930
11/9/2022,85,High OA,A,8.59,8590
11/9/2022,85,High OA,A,8.51,8510
11/9/2022,85,High OA,A,7.24,7240
11/9/2022,85,High OA,A,7.82,7820
11/9/2022,85,High OA,A,10.29,10290
11/9/2022,85,High OA,A,5.96,5960
11/9/2022,85,High OA,A,5.9,5900
11/9/2022,85,High OA,A,4.85,4850
11/9/2022,85,High OA,A,5.27,5270
11/9/2022,85,High OA,A,4.22,4220
11/9/2022,85,High OA,A,3.93,3930
11/9/2022,85,High OA,B,25.31,25310
11/9/2022,85,High OA,B,20.79,20790
11/9/2022,85,High OA,B,20.27,20270
11/9/2022,85,High OA,B,21.79,21790
11/9/2022,85,High OA,B,8.73,8730
11/9/2022,85,High OA,B,7.24,7240
11/9/2022,85,High OA,B,18.01,18010
11/9/2022,85,High OA,B,19.28,19280
11/9/2022,85,High OA,B,22.77,22770
11/9/2022,85,High OA,B,18.53,18530
11/9/2022,85,High OA,B,19.48,19480
11/9/2022,85,High OA,B,19.46,19460
11/9/2022,85,High OA,B,18.84,18840
11/9/2022,85,High OA,B,18.1,18100
11/9/2022,85,High OA,B,22.32,22320
11/9/2022,85,High OA,B,19.44,19440
11/9/2022,85,High OA,B,19.43,19430
11/9/2022,85,High OA,B,19.71,19710
11/9/2022,85,High OA,B,17.47,17470
11/9/2022,85,High OA,B,18.72,18720
11/9/2022,85,High OA,B,21.38,21380
11/9/2022,85,High OA,B,18.68,18680
11/9/2022,85,High OA,B,17.68,17680
11/9/2022,85,High OA,B,18.05,18050
11/9/2022,85,High OA,B,17,17000
11/9/2022,85,High OA,B,18.49,18490
11/9/2022,85,High OA,B,17.29,17290
11/9/2022,85,High OA,B,17.81,17810
11/9/2022,85,High OA,B,15.96,15960
11/9/2022,85,High OA,B,18.38,18380
11/9/2022,85,High OA,B,17.31,17310
11/9/2022,85,High OA,B,14.36,14360
11/9/2022,85,High OA,B,10.81,10810
11/9/2022,85,High OA,B,7.52,7520
11/9/2022,85,High OA,B,7.49,7490
11/9/2022,85,High OA,B,12.54,12540
11/9/2022,85,High OA,B,14.55,14550
11/9/2022,85,High OA,B,16.15,16150
11/9/2022,85,High OA,B,16.78,16780
11/9/2022,85,High OA,B,16.77,16770
11/9/2022,85,High OA,B,8.3,8300
11/9/2022,85,High OA,B,15.75,15750
11/9/2022,85,High OA,B,15.93,15930
11/9/2022,85,High OA,B,16.65,16650
11/9/2022,85,High OA,B,15.12,15120
11/9/2022,85,High OA,B,16.57,16570
11/9/2022,85,High OA,B,16.87,16870
11/9/2022,85,High OA,B,13.35,13350
11/9/2022,85,High OA,B,17.59,17590
11/9/2022,85,High OA,B,20.01,20010
11/9/2022,85,High OA,B,18.3,18300
11/9/2022,85,High OA,B,12.86,12860
11/9/2022,85,High OA,B,11.83,11830
11/9/2022,85,High OA,B,15.08,15080
11/9/2022,85,High OA,B,11.86,11860
11/9/2022,85,High OA,B,13.7,13700
11/9/2022,85,High OA,B,14.18,14180
11/9/2022,85,High OA,B,13.48,13480
11/9/2022,85,High OA,B,12.54,12540
11/9/2022,85,High OA,B,16.48,16480
11/9/2022,85,High OA,B,16.16,16160
11/9/2022,85,High OA,B,16.55,16550
11/9/2022,85,High OA,B,18.05,18050
11/9/2022,85,High OA,B,14.91,14910
11/9/2022,85,High OA,B,16.26,16260
11/9/2022,85,High OA,B,16.51,16510
11/9/2022,85,High OA,B,15.36,15360
11/9/2022,85,High OA,B,13.08,13080
11/9/2022,85,High OA,B,13.43,13430
11/9/2022,85,High OA,B,6.99,6990
11/9/2022,85,High OA,B,6.46,6460
11/9/2022,85,High OA,B,6.92,6920
11/9/2022,85,High OA,B,8.1,8100
11/9/2022,85,High OA,B,6.78,6780
11/9/2022,85,High OA,B,11.01,11010
11/9/2022,85,High OA,B,13.94,13940
11/9/2022,85,High OA,B,15.57,15570
11/9/2022,85,High OA,B,14.52,14520
11/9/2022,85,High OA,B,10.9,10900
11/9/2022,85,High OA,B,13.73,13730
11/9/2022,85,High OA,B,11.95,11950
11/9/2022,85,High OA,B,4.35,4350
11/9/2022,85,High OA,B,7.31,7310
11/9/2022,85,High OA,B,14.38,14380
11/9/2022,85,High OA,B,15.22,15220
11/9/2022,85,High OA,B,11.16,11160
11/9/2022,85,High OA,B,14.83,14830
11/9/2022,85,High OA,B,15.58,15580
11/9/2022,85,High OA,B,11.7,11700
11/9/2022,85,High OA,B,14.94,14940
11/9/2022,85,High OA,B,12.84,12840
11/9/2022,85,High OA,B,9.7,9700
11/9/2022,85,High OA,B,15.59,15590
11/9/2022,85,High OA,B,13.62,13620
11/9/2022,85,High OA,B,15.43,15430
11/9/2022,85,High OA,B,11.19,11190
11/9/2022,85,High OA,B,11.84,11840
11/9/2022,85,High OA,B,10.71,10710
11/9/2022,85,High OA,B,10.33,10330
11/9/2022,85,High OA,B,9.78,9780
11/9/2022,85,High OA,B,10.91,10910
11/9/2022,85,High OA,B,10.81,10810
11/9/2022,85,High OA,B,10.89,10890
11/9/2022,85,High OA,B,11.57,11570
11/9/2022,85,High OA,B,11.48,11480
11/9/2022,85,High OA,B,10.67,10670
11/9/2022,85,High OA,B,10.48,10480
11/9/2022,85,High OA,B,11.15,11150
11/9/2022,85,High OA,B,11.26,11260
11/9/2022,85,High OA,B,11.84,11840
11/9/2022,85,High OA,B,10.19,10190
11/9/2022,85,High OA,B,10.52,10520
11/9/2022,85,High OA,B,12.13,12130
11/9/2022,85,High OA,B,9.23,9230
11/9/2022,85,High OA,B,8.61,8610
11/9/2022,85,High OA,B,8.36,8360
11/9/2022,85,High OA,B,9.33,9330
11/9/2022,85,High OA,B,9.23,9230
11/9/2022,85,High OA,B,8.96,8960
11/9/2022,85,High OA,B,8.08,8080
11/9/2022,85,High OA,B,7.37,7370
11/9/2022,85,High OA,B,9.03,9030
11/9/2022,85,High OA,B,7.58,7580
11/9/2022,85,High OA,B,7.88,7880
11/9/2022,85,High OA,B,7.37,7370
11/9/2022,85,High OA,B,6.59,6590
11/9/2022,85,High OA,B,7.4,7400
11/9/2022,85,High OA,B,6.82,6820
11/9/2022,85,High OA,B,5.4,5400
11/9/2022,85,High OA,B,6.68,6680
11/9/2022,85,High OA,B,7.13,7130
11/9/2022,85,High OA,B,5,5000
11/9/2022,85,High OA,B,4.5,4500
11/9/2022,85,High OA,B,6,6000
11/9/2022,85,High OA,B,5,5000
11/9/2022,85,High OA,B,4,4000
11/9/2022,85,High OA,B,4,4000
11/9/2022,85,High OA,B,3,3000
11/9/2022,85,High OA,B,3,3000
11/9/2022,85,High OA,B,3,3000
11/9/2022,85,High OA,B,3,3000
11/9/2022,85,High OA,B,3,3000
11/9/2022,85,High OA,B,2,2000
11/9/2022,85,High OA,C,22.31,22310
11/9/2022,85,High OA,C,17.57,17570
11/9/2022,85,High OA,C,16.8,16800
11/9/2022,85,High OA,C,23.63,23630
11/9/2022,85,High OA,C,19.32,19320
11/9/2022,85,High OA,C,21.39,21390
11/9/2022,85,High OA,C,17.5,17500
11/9/2022,85,High OA,C,20.23,20230
11/9/2022,85,High OA,C,18.31,18310
11/9/2022,85,High OA,C,23.96,23960
11/9/2022,85,High OA,C,19.9,19900
11/9/2022,85,High OA,C,17.68,17680
11/9/2022,85,High OA,C,19.75,19750
11/9/2022,85,High OA,C,8.26,8260
11/9/2022,85,High OA,C,19.13,19130
11/9/2022,85,High OA,C,18.72,18720
11/9/2022,85,High OA,C,17.68,17680
11/9/2022,85,High OA,C,20,20000
11/9/2022,85,High OA,C,20.82,20820
11/9/2022,85,High OA,C,18.25,18250
11/9/2022,85,High OA,C,16.37,16370
11/9/2022,85,High OA,C,20.64,20640
11/9/2022,85,High OA,C,15.36,15360
11/9/2022,85,High OA,C,18.66,18660
11/9/2022,85,High OA,C,18.35,18350
11/9/2022,85,High OA,C,19.45,19450
11/9/2022,85,High OA,C,19.02,19020
11/9/2022,85,High OA,C,18.61,18610
11/9/2022,85,High OA,C,16.39,16390
11/9/2022,85,High OA,C,17.24,17240
11/9/2022,85,High OA,C,18.39,18390
11/9/2022,85,High OA,C,17.85,17850
11/9/2022,85,High OA,C,17.63,17630
11/9/2022,85,High OA,C,16.54,16540
11/9/2022,85,High OA,C,17.7,17700
11/9/2022,85,High OA,C,16.88,16880
11/9/2022,85,High OA,C,16.16,16160
11/9/2022,85,High OA,C,20.27,20270
11/9/2022,85,High OA,C,18.56,18560
11/9/2022,85,High OA,C,15.23,15230
11/9/2022,85,High OA,C,17.25,17250
11/9/2022,85,High OA,C,19.84,19840
11/9/2022,85,High OA,C,16.13,16130
11/9/2022,85,High OA,C,14.98,14980
11/9/2022,85,High OA,C,17.63,17630
11/9/2022,85,High OA,C,14.35,14350
11/9/2022,85,High OA,C,16.11,16110
11/9/2022,85,High OA,C,15.64,15640
11/9/2022,85,High OA,C,15.55,15550
11/9/2022,85,High OA,C,17.11,17110
11/9/2022,85,High OA,C,14.73,14730
11/9/2022,85,High OA,C,12.54,12540
11/9/2022,85,High OA,C,14.27,14270
11/9/2022,85,High OA,C,13.53,13530
11/9/2022,85,High OA,C,15.78,15780
11/9/2022,85,High OA,C,15.4,15400
11/9/2022,85,High OA,C,14.93,14930
11/9/2022,85,High OA,C,14.88,14880
11/9/2022,85,High OA,C,14.37,14370
11/9/2022,85,High OA,C,14.05,14050
11/9/2022,85,High OA,C,14.58,14580
11/9/2022,85,High OA,C,13.91,13910
11/9/2022,85,High OA,C,12.82,12820
11/9/2022,85,High OA,C,10.91,10910
11/9/2022,85,High OA,C,10.35,10350
11/9/2022,85,High OA,C,12.36,12360
11/9/2022,85,High OA,C,18.49,18490
11/9/2022,85,High OA,C,13.21,13210
11/9/2022,85,High OA,C,12.23,12230
11/9/2022,85,High OA,C,11.67,11670
11/9/2022,85,High OA,C,12.46,12460
11/9/2022,85,High OA,C,13.56,13560
11/9/2022,85,High OA,C,13.93,13930
11/9/2022,85,High OA,C,13.24,13240
11/9/2022,85,High OA,C,11.19,11190
11/9/2022,85,High OA,C,11.32,11320
11/9/2022,85,High OA,C,10.06,10060
11/9/2022,85,High OA,C,10.9,10900
11/9/2022,85,High OA,C,10.61,10610
11/9/2022,85,High OA,C,10.63,10630
11/9/2022,85,High OA,C,9.82,9820
11/9/2022,85,High OA,C,9.5,9500
11/9/2022,85,High OA,C,9.28,9280
11/9/2022,85,High OA,C,12.35,12350
11/9/2022,85,High OA,C,9.64,9640
11/9/2022,85,High OA,C,10.73,10730
11/9/2022,85,High OA,C,12.85,12850
11/9/2022,85,High OA,C,8.48,8480
11/9/2022,85,High OA,C,12.61,12610
11/9/2022,85,High OA,C,9.25,9250
11/9/2022,85,High OA,C,10.85,10850
11/9/2022,85,High OA,C,8.63,8630
11/9/2022,85,High OA,C,8.96,8960
11/9/2022,85,High OA,C,11.03,11030
11/9/2022,85,High OA,C,14.53,14530
11/9/2022,85,High OA,C,7.26,7260
11/9/2022,85,High OA,C,8.21,8210
11/9/2022,85,High OA,C,7.97,7970
11/9/2022,85,High OA,C,8.91,8910
11/9/2022,85,High OA,C,6.77,6770
11/9/2022,85,High OA,C,7.59,7590
11/9/2022,85,High OA,C,6.13,6130
11/9/2022,85,High OA,C,4.92,4920
11/9/2022,85,High OA,C,3.5,3500
11/9/2022,85,High OA,C,3,3000
11/9/2022,85,High OA,C,2,2000
11/9/2022,85,High OA,D,21.13,21130
11/9/2022,85,High OA,D,20.33,20330
11/9/2022,85,High OA,D,19.38,19380
11/9/2022,85,High OA,D,21.29,21290
11/9/2022,85,High OA,D,20.9,20900
11/9/2022,85,High OA,D,21.65,21650
11/9/2022,85,High OA,D,19.7,19700
11/9/2022,85,High OA,D,19.07,19070
11/9/2022,85,High OA,D,20.34,20340
11/9/2022,85,High OA,D,19.92,19920
11/9/2022,85,High OA,D,17.62,17620
11/9/2022,85,High OA,D,22.41,22410
11/9/2022,85,High OA,D,17.91,17910
11/9/2022,85,High OA,D,18.31,18310
11/9/2022,85,High OA,D,19.23,19230
11/9/2022,85,High OA,D,8.08,8080
11/9/2022,85,High OA,D,18.96,18960
11/9/2022,85,High OA,D,19.73,19730
11/9/2022,85,High OA,D,15.74,15740
11/9/2022,85,High OA,D,18.6,18600
11/9/2022,85,High OA,D,18.32,18320
11/9/2022,85,High OA,D,15.9,15900
11/9/2022,85,High OA,D,18.99,18990
11/9/2022,85,High OA,D,18.48,18480
11/9/2022,85,High OA,D,20.7,20700
11/9/2022,85,High OA,D,16.44,16440
11/9/2022,85,High OA,D,15.11,15110
11/9/2022,85,High OA,D,17.54,17540
11/9/2022,85,High OA,D,17.64,17640
11/9/2022,85,High OA,D,8.26,8260
11/9/2022,85,High OA,D,15.99,15990
11/9/2022,85,High OA,D,16.79,16790
11/9/2022,85,High OA,D,15.09,15090
11/9/2022,85,High OA,D,14.67,14670
11/9/2022,85,High OA,D,17.82,17820
11/9/2022,85,High OA,D,17.66,17660
11/9/2022,85,High OA,D,14.99,14990
11/9/2022,85,High OA,D,15.4,15400
11/9/2022,85,High OA,D,9.68,9680
11/9/2022,85,High OA,D,14.57,14570
11/9/2022,85,High OA,D,13.82,13820
11/9/2022,85,High OA,D,9.66,9660
11/9/2022,85,High OA,D,7.72,7720
11/9/2022,85,High OA,D,12.92,12920
11/9/2022,85,High OA,D,15.52,15520
11/9/2022,85,High OA,D,17.31,17310
11/9/2022,85,High OA,D,15.62,15620
11/9/2022,85,High OA,D,13.08,13080
11/9/2022,85,High OA,D,17.24,17240
11/9/2022,85,High OA,D,15.85,15850
11/9/2022,85,High OA,D,15.76,15760
11/9/2022,85,High OA,D,16.57,16570
11/9/2022,85,High OA,D,11.77,11770
11/9/2022,85,High OA,D,10.87,10870
11/9/2022,85,High OA,D,7.53,7530
11/9/2022,85,High OA,D,13.22,13220
11/9/2022,85,High OA,D,15,15000
11/9/2022,85,High OA,D,14.75,14750
11/9/2022,85,High OA,D,16.02,16020
11/9/2022,85,High OA,D,14.16,14160
11/9/2022,85,High OA,D,13.31,13310
11/9/2022,85,High OA,D,15.14,15140
11/9/2022,85,High OA,D,14.25,14250
11/9/2022,85,High OA,D,11.91,11910
11/9/2022,85,High OA,D,13.18,13180
11/9/2022,85,High OA,D,13.04,13040
11/9/2022,85,High OA,D,12.7,12700
11/9/2022,85,High OA,D,11.91,11910
11/9/2022,85,High OA,D,13.15,13150
11/9/2022,85,High OA,D,11.43,11430
11/9/2022,85,High OA,D,12.68,12680
11/9/2022,85,High OA,D,11.76,11760
11/9/2022,85,High OA,D,12.93,12930
11/9/2022,85,High OA,D,13.36,13360
11/9/2022,85,High OA,D,11.86,11860
11/9/2022,85,High OA,D,11.6,11600
11/9/2022,85,High OA,D,12.79,12790
11/9/2022,85,High OA,D,9.81,9810
11/9/2022,85,High OA,D,10.98,10980
11/9/2022,85,High OA,D,13.49,13490
11/9/2022,85,High OA,D,12.59,12590
11/9/2022,85,High OA,D,9.48,9480
11/9/2022,85,High OA,D,9.63,9630
11/9/2022,85,High OA,D,10.07,10070
11/9/2022,85,High OA,D,11.59,11590
11/9/2022,85,High OA,D,12.02,12020
11/9/2022,85,High OA,D,10.3,10300
11/9/2022,85,High OA,D,7.82,7820
11/9/2022,85,High OA,D,10.18,10180
11/9/2022,85,High OA,D,9.82,9820
11/9/2022,85,High OA,D,10,10000
11/9/2022,85,High OA,D,10.74,10740
11/9/2022,85,High OA,D,10.12,10120
11/9/2022,85,High OA,D,10.06,10060
11/9/2022,85,High OA,D,8.06,8060
11/9/2022,85,High OA,D,9.22,9220
11/9/2022,85,High OA,D,9.96,9960
11/9/2022,85,High OA,D,9.68,9680
11/9/2022,85,High OA,D,9.82,9820
11/9/2022,85,High OA,D,9.72,9720
11/9/2022,85,High OA,D,7.03,7030
11/9/2022,85,High OA,D,9.93,9930
11/9/2022,85,High OA,D,8.48,8480
11/9/2022,85,High OA,D,7.23,7230
11/9/2022,85,High OA,D,6.97,6970
11/9/2022,85,High OA,D,7.33,7330
11/9/2022,85,High OA,D,7.2,7200
11/9/2022,85,High OA,D,6.38,6380
11/9/2022,85,High OA,D,5.56,5560
11/9/2022,85,High OA,D,3.82,3820
11/9/2022,85,High OA,D,3,3000
11/9/2022,85,High OA,D,4.5,4500
11/9/2022,85,High OA,D,4,4000
11/9/2022,85,High OA,D,2,2000
11/9/2022,85,High OA,D,1.5,1500
12/5/2022,111,Low OA,A,28.93,28930
12/5/2022,111,Low OA,A,24.92,24920
12/5/2022,111,Low OA,A,5.59,5590
12/5/2022,111,Low OA,A,22.01,22010
12/5/2022,111,Low OA,A,24.34,24340
12/5/2022,111,Low OA,A,23.87,23870
12/5/2022,111,Low OA,A,22.92,22920
12/5/2022,111,Low OA,A,24.66,24660
12/5/2022,111,Low OA,A,28.74,28740
12/5/2022,111,Low OA,A,25.66,25660
12/5/2022,111,Low OA,A,23.24,23240
12/5/2022,111,Low OA,A,25.51,25510
12/5/2022,111,Low OA,A,23.19,23190
12/5/2022,111,Low OA,A,21.97,21970
12/5/2022,111,Low OA,A,28.69,28690
12/5/2022,111,Low OA,A,26.96,26960
12/5/2022,111,Low OA,A,29.51,29510
12/5/2022,111,Low OA,A,37.05,37050
12/5/2022,111,Low OA,A,21.36,21360
12/5/2022,111,Low OA,A,21.16,21160
12/5/2022,111,Low OA,A,18.08,18080
12/5/2022,111,Low OA,A,26.61,26610
12/5/2022,111,Low OA,A,23.31,23310
12/5/2022,111,Low OA,A,30.65,30650
12/5/2022,111,Low OA,A,33.4,33400
12/5/2022,111,Low OA,A,17.91,17910
12/5/2022,111,Low OA,A,24.88,24880
12/5/2022,111,Low OA,A,17.79,17790
12/5/2022,111,Low OA,A,25.82,25820
12/5/2022,111,Low OA,A,25.11,25110
12/5/2022,111,Low OA,A,25.84,25840
12/5/2022,111,Low OA,A,23.96,23960
12/5/2022,111,Low OA,A,24,24000
12/5/2022,111,Low OA,A,21.63,21630
12/5/2022,111,Low OA,A,22.18,22180
12/5/2022,111,Low OA,A,20.54,20540
12/5/2022,111,Low OA,A,21.66,21660
12/5/2022,111,Low OA,A,21.64,21640
12/5/2022,111,Low OA,A,23.13,23130
12/5/2022,111,Low OA,A,18.58,18580
12/5/2022,111,Low OA,A,33.54,33540
12/5/2022,111,Low OA,A,27.92,27920
12/5/2022,111,Low OA,A,23.11,23110
12/5/2022,111,Low OA,A,23.31,23310
12/5/2022,111,Low OA,A,23.47,23470
12/5/2022,111,Low OA,A,24.75,24750
12/5/2022,111,Low OA,A,9.5,9500
12/5/2022,111,Low OA,A,16.35,16350
12/5/2022,111,Low OA,A,21.72,21720
12/5/2022,111,Low OA,A,16.53,16530
12/5/2022,111,Low OA,A,15.06,15060
12/5/2022,111,Low OA,A,20.65,20650
12/5/2022,111,Low OA,A,25.85,25850
12/5/2022,111,Low OA,A,24.74,24740
12/5/2022,111,Low OA,A,18.5,18500
12/5/2022,111,Low OA,A,22.77,22770
12/5/2022,111,Low OA,A,16.7,16700
12/5/2022,111,Low OA,A,21.06,21060
12/5/2022,111,Low OA,A,17.16,17160
12/5/2022,111,Low OA,A,12.2,12200
12/5/2022,111,Low OA,A,16.67,16670
12/5/2022,111,Low OA,A,15.18,15180
12/5/2022,111,Low OA,A,10.47,10470
12/5/2022,111,Low OA,A,10.35,10350
12/5/2022,111,Low OA,A,11.74,11740
12/5/2022,111,Low OA,A,22.46,22460
12/5/2022,111,Low OA,A,17.66,17660
12/5/2022,111,Low OA,A,24.34,24340
12/5/2022,111,Low OA,A,21.35,21350
12/5/2022,111,Low OA,A,24.06,24060
12/5/2022,111,Low OA,A,14.07,14070
12/5/2022,111,Low OA,A,9.1,9100
12/5/2022,111,Low OA,A,9.92,9920
12/5/2022,111,Low OA,B,30.21,30210
12/5/2022,111,Low OA,B,30.92,30920
12/5/2022,111,Low OA,B,16.74,16740
12/5/2022,111,Low OA,B,25.32,25320
12/5/2022,111,Low OA,B,19.95,19950
12/5/2022,111,Low OA,B,31.02,31020
12/5/2022,111,Low OA,B,30.62,30620
12/5/2022,111,Low OA,B,32.48,32480
12/5/2022,111,Low OA,B,14.45,14450
12/5/2022,111,Low OA,B,22.1,22100
12/5/2022,111,Low OA,B,6.45,6450
12/5/2022,111,Low OA,B,4.71,4710
12/5/2022,111,Low OA,B,13.07,13070
12/5/2022,111,Low OA,B,34.13,34130
12/5/2022,111,Low OA,B,29.49,29490
12/5/2022,111,Low OA,B,23.14,23140
12/5/2022,111,Low OA,B,28.96,28960
12/5/2022,111,Low OA,B,28.94,28940
12/5/2022,111,Low OA,B,32.74,32740
12/5/2022,111,Low OA,B,30.49,30490
12/5/2022,111,Low OA,B,25.74,25740
12/5/2022,111,Low OA,B,16.65,16650
12/5/2022,111,Low OA,B,26.32,26320
12/5/2022,111,Low OA,B,15.82,15820
12/5/2022,111,Low OA,B,17.86,17860
12/5/2022,111,Low OA,B,26.95,26950
12/5/2022,111,Low OA,B,26.46,26460
12/5/2022,111,Low OA,B,17.34,17340
12/5/2022,111,Low OA,B,7.61,7610
12/5/2022,111,Low OA,B,11.87,11870
12/5/2022,111,Low OA,B,10.14,10140
12/5/2022,111,Low OA,B,20.75,20750
12/5/2022,111,Low OA,B,4.89,4890
12/5/2022,111,Low OA,B,15.82,15820
12/5/2022,111,Low OA,B,22.42,22420
12/5/2022,111,Low OA,B,19.64,19640
12/5/2022,111,Low OA,B,16.41,16410
12/5/2022,111,Low OA,B,21.4,21400
12/5/2022,111,Low OA,B,23.34,23340
12/5/2022,111,Low OA,B,27.56,27560
12/5/2022,111,Low OA,B,26.92,26920
12/5/2022,111,Low OA,B,19.65,19650
12/5/2022,111,Low OA,B,22.68,22680
12/5/2022,111,Low OA,B,26.07,26070
12/5/2022,111,Low OA,B,28.31,28310
12/5/2022,111,Low OA,B,28.36,28360
12/5/2022,111,Low OA,B,25.61,25610
12/5/2022,111,Low OA,B,24.87,24870
12/5/2022,111,Low OA,B,23.08,23080
12/5/2022,111,Low OA,B,27.41,27410
12/5/2022,111,Low OA,B,21.63,21630
12/5/2022,111,Low OA,B,18.86,18860
12/5/2022,111,Low OA,B,26.33,26330
12/5/2022,111,Low OA,B,22.63,22630
12/5/2022,111,Low OA,B,22.73,22730
12/5/2022,111,Low OA,B,20.02,20020
12/5/2022,111,Low OA,B,24.21,24210
12/5/2022,111,Low OA,B,24.74,24740
12/5/2022,111,Low OA,B,4.93,4930
12/5/2022,111,Low OA,B,14.5,14500
12/5/2022,111,Low OA,B,20.93,20930
12/5/2022,111,Low OA,B,13.2,13200
12/5/2022,111,Low OA,B,11.62,11620
12/5/2022,111,Low OA,B,10.34,10340
12/5/2022,111,Low OA,B,13.26,13260
12/5/2022,111,Low OA,B,9.7,9700
12/5/2022,111,Low OA,C,13.23,13230
12/5/2022,111,Low OA,C,27.31,27310
12/5/2022,111,Low OA,C,25.44,25440
12/5/2022,111,Low OA,C,28.74,28740
12/5/2022,111,Low OA,C,26.97,26970
12/5/2022,111,Low OA,C,30.78,30780
12/5/2022,111,Low OA,C,32.44,32440
12/5/2022,111,Low OA,C,26.36,26360
12/5/2022,111,Low OA,C,27.65,27650
12/5/2022,111,Low OA,C,15.52,15520
12/5/2022,111,Low OA,C,26.98,26980
12/5/2022,111,Low OA,C,23.33,23330
12/5/2022,111,Low OA,C,30.27,30270
12/5/2022,111,Low OA,C,18.42,18420
12/5/2022,111,Low OA,C,31.14,31140
12/5/2022,111,Low OA,C,26.85,26850
12/5/2022,111,Low OA,C,29.18,29180
12/5/2022,111,Low OA,C,33,33000
12/5/2022,111,Low OA,C,31.43,31430
12/5/2022,111,Low OA,C,28.08,28080
12/5/2022,111,Low OA,C,23.39,23390
12/5/2022,111,Low OA,C,26.73,26730
12/5/2022,111,Low OA,C,23.68,23680
12/5/2022,111,Low OA,C,28.65,28650
12/5/2022,111,Low OA,C,28.02,28020
12/5/2022,111,Low OA,C,28.15,28150
12/5/2022,111,Low OA,C,19.08,19080
